stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
BUS580,BUS580,River Rd & Howard Ave (SW of Corner): BUS580,River Rd & Howard Ave (SW of Corner) - BUS580,40.423842,-86.903363,0,0
BUS184,BUS184,Grissom Hall on Grant St (at Shelter): BUS184,Grissom Hall on Grant St (at Shelter) - BUS184,40.4265181974481,-86.9103069251959,0,0
BUS295,BUS295,Wang Hall on Northwestern (at Crosswalk): BUS295,Wang Hall on Northwestern (at Crosswalk) - BUS295,40.4293452459183,-86.9117512948365,0,0
BUS530,BUS530,Northwestern Ave & Stadium Ave (McDonalds): BUS530,Northwestern Ave & Stadium Ave (McDonalds) -  BUS530,40.431117,-86.913622,0,0
BUS105,BUS105,Northwestern Ave & Evergreen St(SE Corner): BUS105,Northwestern Ave & Evergreen St(SE Corner) - BUS105,40.432242,-86.914828,0,0
BUS284,BUS284,Northwestern Ave & Meridian St(SE Corner): BUS284,Northwestern Ave & Meridian St(SE Corner) - BUS284,40.4340002199411,-86.9151375839196,0,0
BUS203,BUS203,Northwestern Ave & Northridge Dr(SE Corner):BUS203,Northwestern Ave & Northridge Dr(SE Corner) - BUS203,40.436737,-86.915429,0,0
BUS901,BUS901,Northwestern Ave & Hillcrest Rd(SE Corner): BUS901,Northwestern Ave & Hillcrest Rd(SE Corner) -  BUS901,40.440343,-86.918101,0,0
BUS632,BUS632,Northwestern Ave & Garden St (SE Corner): BUS632,Northwestern Ave & Garden St (SE Corner) - BUS632,40.442652,-86.919269,0,0
BUS126,BUS126,Northwestern Ave & Elm Dr (SE Corner): BUS126,Northwestern Ave & Elm Dr (SE Corner) - BUS126,40.44462,-86.920471,0,0
BUS375SE,BUS375SE,Lindberg Rd & Northwestern (Southeast): BUS375SE,Lindberg Rd & Northwestern (Southeast) - BUS375SE,40.445914,-86.92105,0,0
BUS102NE,BUS102NE,Carlisle Rd & Lindberg Rd (North of): BUS102NE,Carlisle Rd & Lindberg Rd  (North of) - BUS102NE,40.446097,-86.91917,0,0
BUS623SE,BUS623SE,Carlisle Rd & Windsor Dr (SE Corner): BUS623SE,Carlisle Rd & Windsor Dr (SE Corner) - BUS623SE,40.44786,-86.919464,0,0
BUS624E,BUS624E,Carlisle Rd & Sycamore Ln (SE Corner): BUS624E,Carlisle Rd & Sycamore Ln (SE Corner) - BUS624E,40.450319,-86.919401,0,0
BUS101NE,BUS101NE,Mayfair Village Apts on Sycamore Ln: BUS101NE,Mayfair Village Apts on Sycamore Ln - BUS101NE,40.4521225662305,-86.9216633988418,0,0
BUS104N,BUS104N,Anthrop Dr & Yeager Rd (NE Corner): BUS104N,Anthrop Dr & Yeager Rd (NE Corner) - BUS104N,40.4520260067002,-86.924451555279,0,0
5101,5101,Yeager Rd & Kent Ave (SE Corner),,40.4554194944845,-86.9244715651229,0,0
BUS626SE,BUS626SE,Yeager Rd & Montgomery St (SE Corner): BUS626SE,Yeager Rd & Montgomery St (SE Corner) - BUS626SE,40.4585866903416,-86.924490447312,0,0
BUS218SE,BUS218SE,Yeager Rd & Cumberland Ave (SE Corner): BUS218SE,Yeager Rd & Cumberland Ave (SE Corner) - BUS218SE,40.4604092514759,-86.9244636252203,0,0
BUS119,BUS119,Country Villa Apts on Yeager (SE Corner): BUS119,Country Villa Apts on Yeager Rd (SE Corner) BUS119,40.4619220174505,-86.9244850828937,0,0
BUS118,BUS118,Yeager Rd & Roxboro St (SE Corner): BUS118,Yeager Rd & Roxboro St (SE Corner) - BUS118,40.4648992696344,-86.9244998350441,0,0
BUS957,BUS957,Mcclure Ave @ Kurz Tech Center: BUS957,Mcclure Ave @ Kurz Tech Center - BUS957,40.465173,-86.926934,0,0
BUS956,BUS956,Win Hentschel Blvd & MED Institute: BUS956,Win Hentschel Blvd & MED Institute - BUS956,40.465335,-86.929928,0,0
BUS955,BUS955,Kent Ave @ Purdue Research Center: BUS955,Kent Ave @ Purdue Research Center - BUS955,40.4664978663026,-86.9317538697573,0,0
BUS944N,BUS944N,West View Apts on Kalberer Rd (North): BUS944N,West View Apts on Kalberer Rd (North) - BUS944N,40.467868,-86.934742,0,0
BUS115N,BUS115N,Kalberer Rd & Morehouse Rd (NE Corner): BUS115N,Kalberer Rd & Morehouse Rd (NE Corner) - BUS115N,40.467824,-86.938576,0,0
BUS114E,BUS114E,Trailside Flats on Morehouse (East): BUS114E,Trailside Flats on Morehouse (East) - BUS114E,40.4691773932682,-86.9387061559383,0,0
BUS113NE,BUS113NE,Morehouse Rd & Ellison Dr (East Side): BUS113NE,Morehouse Rd & Ellison Dr (East Side) - BUS113NE,40.4708001298189,-86.93884697192,0,0
BUS631E,BUS631E,Morehouse Rd & Abnaki Dr (East): BUS631E,Morehouse Rd & Abnaki Dr (East) - BUS631E,40.4744479342966,-86.938885863953,0,0
BUS112SE,BUS112SE,Morehouse Rd & Mason Dixon Dr (SE Corner):BUS112SE,Morehouse Rd & Mason Dixon Dr (SE Corner) - BUS112SE,40.47773,-86.938702,0,0
BUS627,BUS627,Mason Dixon Dr & Vicksburg Ln (SW Corner): BUS627,Mason Dixon Dr & Vicksburg Ln (SW Corner) - BUS627,40.4777349816403,-86.9362586400663,0,0
BUS110SE,BUS110SE,Mason Dixon Dr & Shining Armor(SE Corner):BUS110SE,Mason Dixon Dr & Shining Armor(SE Corner) - BUS110SE,40.47924,-86.934531,0,0
BUS628,BUS628,Mason Dixon Dr & Roundtable Dr (SE Corner): BUS628,Mason Dixon Dr & Roundtable Dr (SE Corner) - BUS628,40.4808329332371,-86.9345540961357,0,0
BUS157,BUS157,Roundtable Dr & Shining Armor Ln(SW Corner):BUS157,Roundtable Dr & Shining Armor Ln (SW Corner) - BUS157,40.4808450031784,-86.9311771947847,0,0
BUS110NE,BUS110NE,Shining Armor Ln & Mason Dixon(NE Corner):BUS110NE,Shining Armor Ln & Mason Dixon(NE Corner) - BUS110NE,40.479422,-86.934318,0,0
BUS630,BUS630,Mason Dixon Dr & Military Ct (NE Corner): BUS630,Mason Dixon Dr & Military Ct (NE Corner) - BUS630,40.4778194712293,-86.936568435226,0,0
BUS112NE,BUS112NE,Mason Dixon Dr & Morehouse Rd (NE Corner):BUS112NE,Mason Dixon Dr & Morehouse Rd (NE Corner)-BUS112NE,40.477854,-86.938743,0,0
BUS631W,BUS631W,Morehouse Rd & Abnaki Dr (West): BUS631W,Morehouse Rd & Abnaki Dr (West) - BUS631W,40.4744787797021,-86.9389851056924,0,0
BUS113NW,BUS113NW,Morehouse Rd & Ellison Dr (West Side): BUS113NW,Morehouse Rd & Ellison Dr (West Side) - BUS113NW,40.4707961065052,-86.9389462136594,0,0
BUS114W,BUS114W,Trailside Flats Apts on Morehouse (West): BUS114W,Trailside Flats Apts on Morehouse (West) - BUS114W,40.4691881221049,-86.9387973510502,0,0
BUS115S,BUS115S,Kalberer Rd & Morehouse Rd (SE Corner): BUS115S,Kalberer Rd & Morehouse Rd (SE Corner) - BUS115S,40.46774,-86.938013,0,0
BUS944S,BUS944S,West View Apts on Kalberer Rd (South): BUS944S,West View Apts on Kalberer Rd (South) - BUS944S,40.467776,-86.934978,0,0
BUS945SW,BUS945SW,Kalberer Rd & Kent Ave (SW Corner): BUS945SW,Kalberer Rd & Kent Ave (SW Corner) - BUS945SW,40.467770574556,-86.9318437237646,0,0
BUS046,BUS046,Kent Ave @ Purdue Research Center: BUS046,Kent Ave @ Purdue Research Center - BUS046,40.4660378674291,-86.9318772513793,0,0
BUS047,BUS047,Win Hentschel Blvd & MED Institute: BUS047,Win Hentschel Blvd & MED Institute - BUS047,40.465203,-86.930392,0,0
BUS048,BUS048,Mcclure Ave @ Kurz Tech Center: BUS048,Mcclure Ave @ Kurz Tech Center - BUS048,40.465156,-86.92715,0,0
BUS117,BUS117,Yeager Rd & McClure Ave (SW Corner): BUS117,Yeager Rd & McClure Ave (SW Corner) - BUS117,40.4649247506216,-86.9246071234111,0,0
BUS129,BUS129,Peppermill Apts on Yeager Rd (at shelter): BUS129,Peppermill Apts on Yeager Rd (at shelter) - BUS129,40.461673,-86.92462,0,0
BUS626NW,BUS626NW,Yeager Rd & Montgomery St (NW Corner): BUS626NW,Yeager Rd & Montgomery St (NW Corner) - BUS626NW,40.458653745571,-86.9245735957964,0,0
5103,5103,Yeager Rd & Kent Ave (NW Corner),,40.4555590720415,-86.9246047950184,0,0
BUS104S,BUS104S,Anthrop Dr & Yeager (at Shelter): BUS104S,Anthrop Dr & Yeager (at Shelter) - BUS104S,40.4519495637387,-86.924191380989,0,0
BUS101SW,BUS101SW,Mayfair Village Apts on Sycamore Ln: BUS101SW,Mayfair Village Apts on Sycamore Ln - BUS101SW,40.4520648987332,-86.9217492295354,0,0
BUS611S,BUS611S,Sycamore Ln & W Navajo St: BUS611S,Sycamore Ln & W Navajo St - BUS611S,40.450768,-86.919916,0,0
BUS623NW,BUS623NW,Carlisle Rd & Windsor Dr (NW Corner): BUS623NW,Carlisle Rd & Windsor Dr (NW Corner) - BUS623NW,40.448055,-86.919598,0,0
BUS102NW,BUS102NW,Carlisle Rd & Lindberg Rd (NW Corner): BUS102NW,Carlisle Rd & Lindberg Rd (NW Corner) - BUS102NW,40.446024,-86.919318,0,0
BUS952,BUS952,Lindberg Rd & Northwestern (Northeast): BUS952,Lindberg Rd & Northwestern (Northeast) - BUS952,40.446042,-86.921129,0,0
BUS375SW,BUS375SW,Northwestern & Lindberg (Southwest of): BUS375SW,Northwestern & Lindberg (Southwest of) - BUS375SW,40.445597,-86.921499,0,0
BUS629,BUS629,Northwestern Ave & Garden St (NW Corner): BUS629,Northwestern Ave & Garden St (NW Corner) - BUS629,40.44281,-86.919553,0,0
BUS476,BUS476,Northwestern Ave & Carrolton Blv(NW Corner):BUS476,Northwestern Ave & Carrolton Blv(NW Corner) - BUS476,40.4418590928232,-86.9190214228047,0,0
BUS431,BUS431,Cherry Ln & Northwestern Ave (South of): BUS431,Cherry Ln & Northwestern Ave -  BUS431,40.438373,-86.917026,0,0
BUS169,BUS169,Northwestern Ave & Chelsea Rd (West Side): BUS169,Northwestern Ave & Chelsea Rd (West Side) - BUS169,40.4347083231633,-86.9153253385619,0,0
BUS111,BUS111,Lambert Fieldhouse on Stadium Ave: BUS111,Lambert Fieldhouse on Stadium Ave - BUS111,40.431439,-86.91649,0,0
BUS439,BUS439,Russell St & 4th St (NW Corner): BUS439,Russell St & 4th St (NW Corner) - BUS439,40.4283072309677,-86.9192064952377,0,0
BUS804,BUS804,Russell St & 2nd (NW Corner): BUS804,Russell St & 2nd (NW Corner) - BUS804,40.4263116673417,-86.9191515099496,0,0
BUS345,BUS345,Lilly Hall on Mitch Daniels Blvd (shelter): BUS345,Lilly Hall on Mitch Daniels Blvd (at shelter) - BUS345,40.4240934887021,-86.9172436713025,0,1
BUS894,BUS894,Lark Apts (at mailboxes): BUS894,Lark Apts (at mailboxes) - BUS894,40.4722,-86.9459,0,0
BUS179,BUS179,Alight Apts (at shelter): BUS179,Alight Apts (at shelter) - BUS179,40.467188,-86.947349,0,0
BUS564,BUS564,4th St & Wall St (SE Corner): BUS564,4th St & Wall St (SE Corner) - BUS564,40.4237783207761,-86.8930442269471,0,0
BUS519W,BUS519W,Fannon & Salem St (NW Corner): BUS519W,Fannon & Salem St (NW Corner) - BUS519W,40.42585,-86.891551,0,0
BUS359,BUS359,E Fowler Ave & Littleton St (NW Corner): BUS359,E Fowler Ave & Littleton St(NW Corner) - BUS359,40.4266630367436,-86.9038280489342,0,0
BUS949,BUS949,W Fowler Ave & Vine St (NW Corner): BUS949,W Fowler Ave & Vine St (NW Corner) -  BUS949,40.4276541130337,-86.9082376008176,0,0
BUS530S,BUS530S,Dodge St & Garfield St (SW Corner): BUS530S,pre detour McDonalds on Stadium Ave - BUS530S,40.4332290848034,-86.9129582889651,0,0
BUS622,BUS622,Dodge St & Grant St (SW Corner): BUS622,Dodge St & Grant St (SW Corner) - BUS622,40.4331834872474,-86.910508090884,0,0
BUS635,BUS635,Stadium Ave & Vine St (SW Corner): BUS635,Stadium Ave & Vine St (SW Corner) - BUS635,40.4307788867223,-86.9082550351772,0,0
BUS061,BUS061,Stadium Ave & Salisbury St (SW Corner): BUS061,Stadium Ave & Salisbury St (SW Corner) - BUS061,40.430746,-86.905845,0,0
BUS636SE,BUS636SE,Salisbury St & Dehart St (SE Corner): BUS636SE,Salisbury St & Dehart St (SE Corner) - BUS636SE,40.4326001067519,-86.9056988898336,0,0
BUS333SE,BUS333SE,Salisbury St & Robinson St (SE Corner): BUS333SE,Salisbury St & Robinson St (SE Corner) - BUS333SE,40.434932,-86.905752,0,0
BUS493,BUS493,Salisbury St & Leslie Ave (NE Corner): BUS493,Salisbury St & Leslie Ave (NE Corner) - BUS493,40.437283243971,-86.9061776641713,0,0
BUS637SE,BUS637SE,Salisbury St & Rockland Dr (SE Corner): BUS637SE,Salisbury St & Rockland Dr (SE Corner) -  BUS637SE,40.4389354848227,-86.9074436669018,0,0
BUS337NE,BUS337NE,Salisbury St & Grant St (NE Corner): BUS337NE,Salisbury St & Grant St (NE Corner) - BUS337NE,40.4418362940452,-86.9107830173244,0,0
BUS924E,BUS924E,Salisbury St & Riley Ln (East side): BUS924E,,40.4434040453079,-86.9128402717614,0,0
BUS365SE,BUS365SE,Salisbury St & Lindberg Rd (Southeast of):BUS365SE,Salisbury St & Lindberg Rd (Southeast of) - BUS365SE,40.445537,-86.91398,0,0
BUS633SE,BUS633SE,Salisbury St & Sycamore Ln (SE Corner): BUS633SE,Salisbury St & Sycamore Ln (SE Corner) - BUS633SE,40.4480804770041,-86.9156713435454,0,0
BUS484,BUS484,Salisbury St & Park Ridge Dr (SE Corner): BUS484,Salisbury St & Park Ridge Dr (SE Corner) - BUS484,40.4508190125715,-86.9156793901729,0,0
BUS610,BUS610,Salisbury St & Kent Ave (north of): BUS610,Salisbury St & Kent Ave (north of) - BUS610,40.455428,-86.915589,0,0
BUS427,BUS427,Westminster Village N & Salisbury (East): BUS427,Westminster Village N & Salisbury (East) - BUS427,40.4586108302242,-86.9155734429105,0,0
BUS418,BUS418,Cumberland Ave & Salisbury St (West of):  BUS418,(West of) Cumberland Ave & Salisbury St - BUS418,40.460496,-86.916281,0,0
BUS594,BUS594,Cumberland Pointe on Cumberland Ave(North): BUS594,Cumberland Pointe on Cumberland(North Side) - BUS594,40.460557,-86.918859,0,0
BUS541,BUS541,Cumberland Ave & Browning St (NE Corner): BUS541,Cumberland Ave & Browning St (NE Corner) - BUS541,40.4607083177989,-86.921175236772,0,0
BUS218NE,BUS218NE,Cumberland Ave & Yeager Rd (East of): BUS218NE,Cumberland Ave & Yeager Rd (East of)  - BUS218NE,40.4607552564594,-86.9241310312826,0,0
BUS455N,BUS455N,Salem Courthouse Apts (at Shelter): BUS455N,Salem Courthouse Apts (at Shelter) - BUS455N,40.4607431865181,-86.9267904416794,0,0
BUS511NE,BUS511NE,Cumberland Ave & Kent Ave (West of): BUS511NE,Cumberland Ave & Kent Ave (West of) - BUS511NE,40.4607035164366,-86.9298450525496,0,0
BUS900,BUS900,Discovery Learning Center:  BUS900,Discovery Learning Center - BUS900,40.420875,-86.9219942013115,0,0
BUS440,BUS440,Harrison St & Russell Dr (SW Corner): BUS440,Harrison St & Russell Dr (SW Corner) - BUS440,40.4202740144893,-86.9197617125369,0,0
BUS324,BUS324,Lynn Hall on Harrison St: BUS324,Lynn Hall on Harrison St - BUS324,40.420295,-86.91458,0,0
BUS294,BUS294,Grant Street Station Apts (@ Shelter): BUS294,Grant Street Station Apts (@ Shelter) - BUS294,40.419584,-86.910194,0,0
BUS321,BUS321,Grant St & Wood St (SE Corner): BUS320,Grant St & Wood St (SE Corner) - BUS320,40.4220254970804,-86.910270715372,0,0
BUS154,BUS154,Young Hall on Grant St (East): BUS154,Young Hall on Grant St (East) - BUS154,40.4231436139921,-86.9102643947257,0,0
BUS899,BUS899,Morgan & Jischke Dr (SW Corner): BUS899,Morgan & Jischke Dr (SW Corner) - BUS899,40.4234215869559,-86.9217934859868,0,0
BUS491E,BUS491E,McCutcheon Hall on McCutcheon (@Shelter): BUS491E,McCutcheon Hall on McCutcheon (at Shelter) - BUS491E,40.4255217567397,-86.9288731771036,0,0
BUS470,BUS470,Hillenbrand Hall on 3rd St: BUS470,Hillenbrand Hall on 3rd St - BUS470,40.4273751632795,-86.9263746992573,0,0
BUS285,BUS285,MacArthur Dr & 1st St (West Side of Street):BUS285,MacArthur Dr & 1st St (West Side of Street) - BUS285,40.4254010573269,-86.9258221641673,0,0
BUS584SW,BUS584SW,1st St & Jischke Dr (SW Corner): BUS584SW,1st St & Jischke Dr (SW Corner) - BUS584SW,40.4252602413452,-86.9221716774804,0,0
BUS523,BUS523,Williams St & Salisbury St (SW Corner): BUS523,Williams St & Salisbury St (SW Corner) - BUS523,40.4184031735899,-86.9080914204175,0,0
BUS458,BUS458,River Rd & Wood St (SE Corner): BUS458,River Rd & Wood St (SE Corner) - BUS458,40.42041,-86.905211,0,0
BUS644,BUS644,Wabash Landing on State St (at Roebuck Dr): BUS644,Wabash Landing on State St (at Roebuck Dr) - BUS644,40.420805,-86.901506,0,0
BUS188,BUS188,2nd St & Main St (SE Corner): BUS188,2nd St & Main St (SE Corner) - BUS188,40.418996,-86.895413,0,0
BUS987SE,BUS987SE,9th St & Roberts St (SE Corner): BUS987SE,9th St & Roberts St (SE Corner) - BUS987SE,40.4296818631698,-86.8869985274672,0,0
BUS512,BUS512,Greenbush St & 9th St (SE Corner); BUS512,Greenbush St & 9th St (SE Corner) - BUS512,40.4320596416032,-86.8870655826965,0,0
BUS139,BUS139,9th St & Canal Rd (North of): BUS139,,40.43542,-86.88636,0,0
BUS163,BUS163,Oscar Winski on 9th St: BUS163,,40.44021,-86.88472,0,0
BUS164,BUS164,Duncan & 9th St (East of): BUS164,,40.44603,-86.88027,0,0
BUS127,BUS127,Tippecanoe County Community Corrections: BUS127,,40.456775,-86.876203,0,0
BUS511SW,BUS511SW,Cumberland Ave & Kent Ave (West of): BUS511SW,Cumberland Ave & Kent Ave (West of) - BUS511SW,40.460526,-86.930698,0,0
BUS455S,BUS455S,Salem Courthouse on Cumberland (South): BUS455S,Salem Courthouse on Cumberland (South) - BUS455S,40.4604897177511,-86.9274381951951,0,0
BUS964,BUS964,Cumberland Ave & Yeager Rd (SW Corner): BUS964,Cumberland Ave & Yeager Rd (SW Corner)  - BUS964,40.4605742073401,-86.9249142363616,0,0
BUS136,BUS136,Cumberland Ave & Manchester St (SW Corner): BUS136,Cumberland Ave & Manchester St (SW Corner) - BUS136,40.46057,-86.92061,0,0
BUS133,BUS133,Cumberland Pointe on Cumberland Ave(South): BUS133,Cumberland Pointe on Cumberland (South) - BUS133,40.4603998637438,-86.9189771663533,0,0
BUS138,BUS138,Cumberland Ave & Salisbury St (SW Corner): BUS138,Cumberland Ave & Salisbury St (SW Corner) - BUS138,40.4603784060704,-86.9158108184225,0,0
BUS131W,BUS131W,N Salisbury St & Westminster Village N: BUS131W,N Salisbury St & Westminster Village N (NW Corner) - BUS131W,40.4586121713288,-86.9156941423234,0,0
BUS130,BUS130,Westminster Village S & N Salisbury St: BUS130,Westminster Village S & Salisbury (NW Corner) - BUS130,40.457042,-86.915715,0,0
BUS149,BUS149,Salisbury St & Kent Ave (at Shelter): BUS149,Salisbury St & Kent Ave (at Shelter) - BUS149,40.455419,-86.915778,0,0
BUS293,BUS293,Salisbury St & Navajo St (at Shelter): BUS293,Salisbury St & Navajo St (at Shelter) - BUS293,40.4510563880835,-86.9158430049326,0,0
BUS633NW,BUS633NW,Salisbury St & Sycamore Ln (NW Corner): BUS633NW,Salisbury St & Sycamore Ln (NW Corner) - BUS633NW,40.4482910304243,-86.9158470282464,0,0
BUS365NW,BUS365NW,Salisbury St & Lindberg Rd (NW Corner): BUS365NW,Salisbury St & Lindberg Rd (NW Corner) - BUS365NW,40.4458609705668,-86.9142679896864,0,0
BUS924,BUS924,Salisbury St & Riley Ln (Southeast of): BUS924,Salisbury St & Riley Ln (Southeast of) - BUS924,40.443075474684,-86.9127651699046,0,0
BUS582,BUS582,Salisbury St & Grant St (Southeast of): BUS582,Salisbury St & Grant St (Southeast of) - BUS582,40.4414835835387,-86.9103994614124,0,0
BUS637NW,BUS637NW,Salisbury St & Rockland Dr (NW Corner): BUS637NW,Salisbury St & Rockland Dr (NW Corner) - BUS637NW,40.4391367682917,-86.9078956683653,0,0
BUS224,BUS224,Salisbury St & Leslie Ave (NW Corner): BUS224,Salisbury St & Leslie Ave (NW Corner) - BUS224,40.4368312917251,-86.9061387721383,0,0
BUS333NW,BUS333NW,Salisbury St & Meridian St (NW Corner): BUS333NW,Salisbury St & Meridian St (NW Corner) - BUS333NW,40.435305,-86.905928,0,0
BUS636NW,BUS636NW,Salisbury St & Dehart St (NW Corner): BUS636NW,Salisbury St & Dehart St (NW Corner) - BUS636NW,40.4327529926749,-86.9058008137823,0,0
BUS291NW,BUS291NW,Salisbury St & Stadium Ave (NW Corner): BUS291NW,Salisbury St & Stadium Ave (NW Corner) - BUS291NW,40.4308808106709,-86.9057552162263,0,0
BUS647,BUS647,Stadium Ave & Vine St (NE Corner): BUS647,Stadium Ave & Vine St (NE Corner) - BUS647,40.4308459419516,-86.9080364351294,0,0
BUS634,BUS634,Stadium Ave & Grant St (NE Corner): BUS634,Stadium Ave & Grant St (NE Corner) - BUS634,40.4309478659003,-86.9102774208949,0,0
BUS530N,BUS530N,W Stadium Ave & Garfield St (NE Corner): BUS530N,,40.431434,-86.913331,0,0
BUS950,BUS950,Vine St & Wiggins St (SW Corner): BUS950,Vine St & Wiggins St (SW Corner) - BUS950,40.426621,-86.908275,0,0
BUS402,BUS402,Littleton St & Wiggins St: BUS402,Littleton St & Wiggins St - BUS402,40.426237,-86.903733,0,0
BUS282NE,BUS282NE,MacArthur Dr & 1st St (NE Shelter): BUS282NE,MacArthur Dr & 1st St (NE Shelter) -  BUS282NE,40.425558,-86.925678,0,0
BUS366,BUS366,Jischke Dr & 3rd St (SW Corner): BUS366,Jischke Dr & 3rd St (SW Corner) - BUS366,40.4273201779914,-86.9222427560236,0,0
BUS362,BUS362,Wiley Dining/RSC on Jischke Dr: BUS362,Wiley Dining/RSC on Jischke Dr - BUS362,40.4290434973862,-86.921574885939,0,0
BUS201,BUS201,Jischke Dr & Stadium Ave (SE Corner): BUS201,Jischke Dr & Stadium Ave (SE Corner) - BUS201,40.431319,-86.921487,0,0
BUS567,BUS567,Ford Hall on Stadium Ave: BUS567,Ford Hall on Stadium Ave -  BUS567,40.431395,-86.919409,0,0
BUS559,BUS559,Northwestern Ave & Wiggins St (NW of): BUS559,Northwestern Ave & Wiggins St (NW of) - BUS559,40.4270640270152,-86.9094673937242,0,0
BUS412,BUS412,NW Ave & Columbia St (Chauncey Village): BUS412,NW Ave & Columbia St (Chauncey Village) - BUS412,40.42497,-86.908061,0,0
BUS448,BUS448,Stewart Center: BUS448,Stewart Center - BUS448,40.4252830401232,-86.913670415501,0,0
BUS435,BUS435,Class of 1950: BUS435,Class of 1950 - BUS435,40.4257859543434,-86.9148264476554,0,0
BUS063,BUS063,Stone Hall on Oval Dr: BUS063,Stone Hall on Oval Dr - BUS063,40.424251,-86.914949,0,0
BUS002,BUS002,3rd St & Ferry St (NW Corner): BUS002,,40.4202187635183,-86.8943307935698,0,0
BUS962,BUS962,South St & Douglas St (SW Corner): BUS962,South St & Douglas St (SW Corner) - BUS962,40.4173101733512,-86.8755280599313,0,0
BUS967,BUS967,South St & Thompson St (SW Corner): BUS967,South St & Thompson St (SW Corner) - BUS967,40.4173879574172,-86.8713853878609,0,0
BUS694SW,BUS694SW,South St & 26th St (SW Corner): BUS694SW,,40.4174429427053,-86.8675323943813,0,0
BUS695SW,BUS695SW,South St & 29th St (SW Corner): BUS695SW,,40.4174711059017,-86.8641796329128,0,0
BUS696SW,BUS696SW,South St & Earl Ave (SW Corner): BUS696SW,,40.4175099979347,-86.860821507026,0,0
BUS699SW,BUS699SW,South St & Sagamore Pkwy (SW Corner): BUS699SW,,40.4175019513072,-86.8582170819174,0,0
BUS221W,BUS221W,Sagamore Pkwy S at alorica (west side): BUS221W,,40.413971,-86.8582,0,0
BUS219W,BUS219W,Sagamore Pkwy S & National Dr (NW Corner): BUS219W,,40.406510258109,-86.8578268204824,0,0
BUS298,BUS298,McCarty Ln & Sagamore Pkwy S (East of): BUS298,McCarty Ln & Sagamore Pkwy S (East of) - BUS298,40.402724,-86.85667,0,0
BUS120,BUS120,McCarty Ln & Industrial Dr (SW Corner): BUS120,McCarty Ln & Industrial Dr (SW Corner) - BUS120,40.4028396548533,-86.8516054363016,0,0
BUS994,BUS994,McCarty Ln & Kepner Dr (SW Corner): BUS994,McCarty Ln & Kepner Dr (SW Corner) - BUS994,40.402861,-86.844709,0,0
BUS995,BUS995,McCarty Ln & Landmark Dr (South of): BUS995,McCarty Ln & Landmark Dr (South of) - BUS995,40.4029482843249,-86.8413017297567,0,0
BUS895,BUS895,McCarty Ln & Emerald Pines Ct (SW Corner): BUS895,McCarty Ln & Emerald Pines Ct (SW Corner) - BUS895,40.402934873279,-86.8367071054403,0,0
BUS996,BUS996,McCarty Ln & Burberry Dr: BUS996,McCarty Ln & Burberry Dr - BUS996,40.4029630364754,-86.8345130583354,0,0
BUS997,BUS997,Mezzanine Dr & McCarty Ln (NW of): BUS997,Mezzanine Dr & McCarty Ln (NW of) - BUS997,40.4037274660902,-86.8322009940267,0,0
BUS601,BUS601,Arnett Clinic at 925 Mezzanine Dr: BUS601,Arnett Clinic at 925 Mezzanine Dr - BUS601,40.4059590641236,-86.832612713135,0,0
BUS615,BUS615,Mezzanine Dr & Park East Blvd (SW Corner): BUS615,Mezzanine Dr & Park East Blvd (SW Corner) - BUS615,40.4069730579865,-86.8290878748619,0,0
1507,1507,Lafayette VA Clinic: Stop 1507,,40.405455,-86.828217,0,0
BUS625,BUS625,Park East Blvd & Retail Dr (SW Corner): BUS625,Park East Blvd & Retail Dr (SW Corner) - BUS625,40.40433,-86.82796,0,0
BUS982W,BUS982W,IU Health Arnett Hospital: BUS982W,IU Health Arnett Hospital - BUS982W,40.401044,-86.804833,0,0
BUS540,BUS540,Pi Beta Phi (on Russell St): BUS540,,40.4245414092864,-86.9190750669882,0,0
BUS805,BUS805,Russell St & 2nd St (NE Corner): BUS805,Russell St & 2nd St (NE Corner) - BUS805,40.4264444366958,-86.9190764080928,0,0
BUS810,BUS810,Russell St & 4th St (SE Corner); BUS810,Russell St & 4th St (SE Corner) - BUS810,40.428195919287,-86.9191220056487,0,0
BUS800,BUS800,Russell St & 6th St (SE Corner): BUS800,Russell St & 6th St (SE Corner) - BUS800,40.4302384215735,-86.9191072534983,0,0
BUS951,BUS951,Wiggins St & Salisbury St (SW Corner): BUS951,Wiggins St & Salisbury St (SW Corner) - BUS951,40.426558,-86.906066,0,0
BUS602E,BUS602E,River Rd & Robinson St (NE corner): BUS602E,River Rd & Robinson St (NE corner) - BUS602E,40.428378,-86.900634,0,0
BUS460,BUS460,Launch Apts (South Drive): BUS460,Launch Apts (South Drive) - BUS460,40.430559,-86.899728,0,0
BUS065,BUS065,Launch Apts (North Drive): BUS065,Launch Apts (North Drive) - BUS065,40.4319899041646,-86.8990912675316,0,0
BUS600N,BUS600N,Happy Hollow Rd & Catherwood Dr(NE Corner):BUS600N,Happy Hollow Rd & Catherwood Dr(NE Corner) - BUS600N,40.4371008537472,-86.8993031620564,0,0
BUS123E,BUS123E,Nobb Hill Apts on Happy Hollow Rd (East): BUS123E,Nobb Hill Apts on Happy Hollow Rd (East) - BUS123E,40.4396154248485,-86.8992173313628,0,0
